id;codigo;denominacion;planificacion;tipo;region_codigo;region_nombre;comunas;comunas_codigos;clasificacion;estado;fechaInicioVigencia;fechaPublicacion;urlPublicacion;modificacionLimiteUrbano;evaluacionAmbientalEstrategica;fechaInicioEae;fechaTerminoEae;consultaIndigena;numeroDocumento;fechaInicioElaboracion;modificacionIntegral;instrumento_origen_id;es_modificacion;codigos_modificaciones;urls_documentos;tipos_documentos;nombres_documentos;fuente;createdAt;updatedAt
1874;1300588;Redefine localización y usos de suelo del Equipamiento que indica;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2005-12-06;;;;;;;;2991;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/588/4.2991b05b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/588/4.2991b05p1.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/588/4.2991b05p2.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/588/4.2991b05p3.13132.jpg;Publicación D. O. | Plano | Plano | Plano;Publicación D.O. | Plano Decreto N°2991 - Lámina 1 | Plano Decreto N°2991 - Lámina 2 | Plano Decreto N°2991 - Lámina 3;Planilla;2025-08-01T17:58:54.879-04:00;2025-08-01T17:58:54.879-04:00
1878;1300593;Asignación de normas a DUP caducas;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2014-07-10;;;;;;;;157480;;False;2074;True;;;;;Planilla;2025-08-01T17:58:55.181-04:00;2025-08-01T17:58:55.181-04:00
1879;1300594;Modif. Av. Carolina Rabat;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2010-10-22;;;;;;;;475607;;False;2074;True;;;;;Planilla;2025-08-01T17:58:55.271-04:00;2025-08-01T17:58:55.271-04:00
1755;1300454;Modif. Normas urbanisticas varias;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2013-07-08;;;;;;;;1741;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/454/4.1741b13b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/454/4.1741b13m.13132.pdf;Publicación D. O. | Memoria;Publicación D.O. | Memoria decreto N°3-1741;Planilla;2025-08-01T17:58:45.570-04:00;2025-08-01T17:58:45.570-04:00
1756;1300455;Asignación de normas a DUP caducas;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2013-07-12;;;;;;;;1742;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/455/4.1742b13b.13132.pdf;Publicación D. O.;Publicación D.O.;Planilla;2025-08-01T17:58:45.627-04:00;2025-08-01T17:58:45.627-04:00
1887;1300603;Modif. Sector Juan XXIII;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2012-04-19;;;;;;;;3-1037;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/603/4.3-1037b12c.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/603/4.3-1037b12m.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/603/4.3-1037b12p.13132.pdf;Publicación D. O. con Ordenanza | Memoria | Plano;Publicación D.O. decreto N°3-1037 | Memoria decreto N°3-1037 | Plano decreto N°3-1037;Planilla;2025-08-01T17:58:55.776-04:00;2025-08-01T17:58:55.776-04:00
1888;1300604;Deroga Dec. N° 3/2512 de fecha 14.10.2005;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2006-01-24;;;;;;;;3-126;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/604/4.3-126b06b.13132.pdf;Publicación D. O.;Publicación D.O. decreto N° 3-126;Planilla;2025-08-01T17:58:55.872-04:00;2025-08-01T17:58:55.872-04:00
1889;1300605;Modif. Av. Kennedy poniente;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2006-06-07;;;;;;;;3-1447;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/605/4.3-1447b06b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/605/4.3-1447b06m.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/605/4.3-1447b06p1.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/605/4.3-1447b06p2.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/605/4.3-1447b06p3.13132.jpg;Publicación D. O. | Memoria | Plano | Plano | Plano;Publicación D.O. | Memoria decreto N°3-1447 | Plano Decreto N°1447 - Lámina 1 | Plano Decreto N°1447 - Lámina 2 | Plano Decreto N°1447 - Lámina 3;Planilla;2025-08-01T17:58:55.941-04:00;2025-08-01T17:58:55.942-04:00
2019;1300738;Enmienda la dirección de Equipamiento de Salud;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2002-01-14;;;;;;;;45;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/738/4.45b02b.13132.pdf;Publicación D. O.;Publicación D.O decreto N°45;Planilla;2025-08-01T17:59:05.970-04:00;2025-08-01T17:59:05.970-04:00
1892;1300608;Modif. Norma urbanística;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2003-08-02;;;;;;;;3-1691;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/608/4.3-1691b03b.13132.pdf;Publicación D. O.;Publicación D.O decreto N°1691;Planilla;2025-08-01T17:58:56.118-04:00;2025-08-01T17:58:56.118-04:00
1893;1300609;Modif. Calles Agustín del Castillo y San Patricio;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2006-01-31;;;;;;;;3-180;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/609/4.3-180b06b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/609/4.3-180b06p1.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/609/4.3-180b06p2.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/609/4.3-180b06p3.13132.jpg;Publicación D. O. | Plano | Plano | Plano;Publicación D.O. | Plano Decreto N°180 - Lámina 1 | Plano Decreto N°180 - Lámina 2 | Plano Decreto N°180 - Lámina 3;Planilla;2025-08-01T17:58:56.127-04:00;2025-08-01T17:58:56.127-04:00
1891;1300607;Elimina área de riego de origen natural amagada por inundacion R-4;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2007-07-26;;;;;;;;3-1667;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/607/4.3-1667b07b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/607/4.3-1667b07m.13132.pdf;Publicación D. O. | Memoria;Publicación D.O. | Memoria decreto N°3-1667;Planilla;2025-08-01T17:58:56.017-04:00;2025-08-01T17:58:56.017-04:00
2151;1300874;Modif. Normas del Área E-e7 y aprueba plano MR-04-01;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2003-04-23;;;;;;;;930;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/874/4.930b03b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/874/4.930b03p.13132.jpg;Publicación D. O. | Plano;Publicación D.O. | Plano Decreto N°930 - Lámina Edificación;Planilla;2025-08-01T17:59:15.177-04:00;2025-08-01T17:59:15.177-04:00
2152;1300875;APRUEBA MODIFICACIÓN N°2 AL PLAN REGULADOR COMUNAL;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2003-04-23;;;;;;;;931;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/875/4.931b03b1.13132.pdf;Publicación D. O.;Publicación D.O.;Planilla;2025-08-01T17:59:15.269-04:00;2025-08-01T17:59:15.269-04:00
2153;1300876;APRUEBA MODIFICACIÓN N°3 AL PLAN REGULADOR COMUNAL;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2003-04-23;;;;;;;;932;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/876/4.932b03b2.13132.pdf;Publicación D. O.;Publicación D.O.;Planilla;2025-08-01T17:59:15.274-04:00;2025-08-01T17:59:15.274-04:00
1894;1300610;Asignación de normas a DUP caducas;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2011-07-14;;;;;;;;3-1828;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/610/4.3-1828b11d.13132.pdf;Decreto;Decreto N°1828;Planilla;2025-08-01T17:58:56.174-04:00;2025-08-01T17:58:56.174-04:00
1899;1300615;Modif. Sector Colegio Saint George´s;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2006-01-30;;;;;;;;3-200;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/615/4.3-200b06b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/615/4.3-200b06m.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/615/4.3-200b06p1.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/615/4.3-200b06p2.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/615/4.3-200b06p3.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/615/4.3-200b06p4.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/615/4.3-200b06p5.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/615/4.3-200b06p6.13132.jpg;Publicación D. O. | Memoria | Plano | Plano | Plano | Plano | Plano | Plano;Publicación D.O. | Memoria Dercreto Alcaldicio N°3-200 de la Modificación N°11 al Plan Regulador Comunal de Vitacura | Plano Decreto N°200 - Lámina 1 | Plano Decreto N°200 - Lámina 2 | Plano Decreto N°200 - Lámina 3 | Plano Decreto N°200 - Lámina 4 | Plano Decreto N°200 - Lámina 5 | Plano Decreto N°200 - Lámina 6;Planilla;2025-08-01T17:58:56.473-04:00;2025-08-01T17:58:56.473-04:00
1900;1300616;PROMULGA MODIFICACIÓN N°13 AL PLAN REGULADOR COMUNAL;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2006-01-30;;;;;;;;3-201;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/616/4.3-201b06b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/616/4.3-201b06p1.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/616/4.3-201b06p2.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/616/4.3-201b06p3.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/616/4.3-201b06p4.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/616/4.3-201b06p5.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/616/4.3-201b06p6.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/616/4.3-201b06p7.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/616/4.3-201b06p8.13132.jpg;Publicación D. O. | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano;Publicación D.O. | Plano Decreto N°3-201 - Lámina 1 | Plano Decreto N°3-201 - Lámina 2 | Plano Decreto N°3-201 - Lámina 3 | Plano Decreto N°3-200 - Lámina 4 | Plano Decreto N°3-201 - Lámina 5 | Plano Decreto N°3-201 - Lámina 6 | Plano Decreto N°3-201 - Lámina 7 | Plano Decreto N°3-201 - Lámina 8;Planilla;2025-08-01T17:58:56.523-04:00;2025-08-01T17:58:56.523-04:00
1895;1300611;Modif. Norma de Edificación en área de riesgo de remoción en masa R-5;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2016-09-20;;;;;;;;3-1895;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/611/4.3-1895b16c.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/611/4.3-1895b16m.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/611/4.3-1895b16p1.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/611/4.3-1895b16p2.13132.pdf;Publicación D. O. con Ordenanza | Memoria | Plano | Plano;Publicación D.O. | Memoria decreto N°1895 - Lámina 1 | Plano Decreto N°1895 - Lámina 1 | Plano Decreto N°1895 - Lámina 2;Planilla;2025-08-01T17:58:56.181-04:00;2025-08-01T17:58:56.181-04:00
1902;1300618;Modif. Publicación del 21.02.2008;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2008-08-28;;;;;;;;48274;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/618/4.3-2032b08b.13132.pdf;Publicación D. O.;Publicación D.O.;Planilla;2025-08-01T17:58:56.615-04:00;2025-08-01T17:58:56.615-04:00
1903;1300619;Modif. Calle Isabel Montt;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2007-01-26;;;;;;;;3-204;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/619/4.3-204b07b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/619/4.3-204b07m.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/619/4.3-204b07p1.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/619/4.3-204b07p2.13132.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/619/4.3-204b07p3.13132.jpg;Publicación D. O. | Memoria | Plano | Plano | Plano;Publicación D.O. | Memoria Dercreto Alcaldicio N°3-204 de la Modificación N°16 al Plan Regulador Comunal de Vitacura | Plano Decreto N°204 - Lámina 1 | Plano Decreto N°204 - Lámina 2 | Plano Decreto N°204 - Lámina 3;Planilla;2025-08-01T17:58:56.726-04:00;2025-08-01T17:58:56.726-04:00
1648;1300344;"Deja sin efecto ""Actualización del Artículo 43"", publicado en el Diario Oficial con fecha 30.07.2018";Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2018-08-02;;;;;;;;1-1683;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/344/4.1-1683b18b.13132.pdf;Publicación D. O.;Publicación D.O.;Planilla;2025-08-01T17:58:37.375-04:00;2025-08-01T17:58:37.375-04:00
1905;1300621;PROMULGA APROBACIÓN DEL PLAN REGULADOR COMUNAL;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2004-09-08;;;;;;;;128992;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/621/4.3-2253b04b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/621/4.3-2253b04p.13132.pdf;Publicación D. O. | Plano;Publicación D.O decreto N°2253 | Plano decreto N°2253;Planilla;2025-08-01T17:58:56.867-04:00;2025-08-01T17:58:56.867-04:00
1649;1300345;"MODIFICACION N°33 ""ACTUALIZACION DEL ARTICULO 43""";Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2018-08-02;;;;;;;;1-1684;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/345/4.1-1684b18c.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/345/4.1-1684b18p.13132.pdf;Publicación D. O. con Ordenanza | Plano;Publicación D.O. | Plano Decreto N°1684 - Lámina Uso de Suelo;Planilla;2025-08-01T17:58:37.423-04:00;2025-08-01T17:58:37.423-04:00
1907;1300623;Corrección error de transcripción en la publicación del 26.12.2006;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2007-01-12;;;;;;;;44621;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/623/4.3-22b07b.13132.pdf;Publicación D. O.;Publicación D.O.;Planilla;2025-08-01T17:58:57.024-04:00;2025-08-01T17:58:57.024-04:00
1908;1300624;ASIGNA NUEVAS NORMAS URBANISTICAS A TERRENO QUE INDICA, CUYA DECLARATORIA DE UTILIDAD PUBLICA CADUCO;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2014-07-10;;;;;;;;184874;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/624/4.3-2406b14b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/624/4.3-2406b14p.13132.pdf;Publicación D. O. | Plano;Publicación D.O. | Plano Decreto N°2406 - Lámina Uso de Suelo;Planilla;2025-08-01T17:58:57.120-04:00;2025-08-01T17:58:57.120-04:00
1781;1300480;Normalización de la vialidad y reectificacion del uso de suelo;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2019-05-10;;;;;;;;19-1032;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/480/4.19-1032b19b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/480/4.19-1032b19d.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/480/4.19-1032b19m.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/480/4.19-1032b19p1.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/480/4.19-1032b19p2.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/480/4.19-1032b19p3.13132.pdf;Publicación D. O. | Decreto | Memoria | Plano | Plano | Plano;Publicación D.O. | Decreto N°1032 | Decreto N°1032 - Memoria | Plano Decreto N°1032 - Lámina 1 | Plano Decreto N°1032 - Lámina 2 | Plano Decreto N°1032 - Lámina 3;Planilla;2025-08-01T17:58:47.527-04:00;2025-08-01T17:58:47.527-04:00
1910;1300626;Modif. Sector Costanera sur tramo oriente;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2007-11-27;;;;;;;;304308;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/626/4.3-2733b07b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/626/4.3-2733b07p1.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/626/4.3-2733b07p2.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/626/4.3-2733b07p3.13132.pdf;Publicación D. O. | Plano | Plano | Plano;Publicación D.O. decreto N°3-2733 | Plano Decreto N°3-2733 - Lámina 1 | Plano Decreto N°3-2733 - Lámina 2 | Plano Decreto N°3-2733 - Lámina 3;Planilla;2025-08-01T17:58:57.374-04:00;2025-08-01T17:58:57.374-04:00
1911;1300627;Modif. R-5 sector Lo Curro;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2013-10-04;;;;;;;;317822;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/627/4.3-2770b13b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/627/4.3-2770b13m.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/627/4.3-2770b13p.13132.pdf;Publicación D. O. | Memoria | Plano;Publicación D.O. decreto N°3-2770 | Memoria decreto N°3-2770 | Plano decreto N°3-2770;Planilla;2025-08-01T17:58:57.463-04:00;2025-08-01T17:58:57.463-04:00
1782;1300481;Normalizacion edificación comunal;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2019-08-06;;;;;;;;19-1825;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/481/4.19-1825b19b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/481/4.19-1825b19d.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/481/4.19-1825b19m.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/481/4.19-1825b19p.13132.pdf;Publicación D. O. | Decreto | Memoria | Plano;Publicación D.O. | Decreto N°1825 | Decreto N°1825 - Memoria | Plano Decreto N°1825 - Lámina;Planilla;2025-08-01T17:58:47.614-04:00;2025-08-01T17:58:47.614-04:00
1914;1300630;Modif. Art. 34 y agrega Cap. 6°  a la Ordenanza Local;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2007-12-06;;;;;;;;390506;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/630/4.3-2969b07b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/630/4.3-2969b07m.13132.pdf;Publicación D. O. | Memoria;Publicación D.O. | Memoria Decreto N°3-2969;Planilla;2025-08-01T17:58:57.775-04:00;2025-08-01T17:58:57.775-04:00
1916;1300632;Rectifica publicación del 02.08.2003;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2003-12-26;;;;;;;;408402;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/632/4.3-3018b03b.13132.pdf;Publicación D. O.;Publicación D.O decreto N°3018;Planilla;2025-08-01T17:58:57.916-04:00;2025-08-01T17:58:57.916-04:00
1917;1300633;Complementa Modif. Colegio Saint George´s;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2006-02-10;;;;;;;;3-305;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/633/4.3-305b06b.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/633/4.3-305b06d.13132.pdf;Publicación D. O. | Decreto;Publicación D.O. decreto N°3-305 | Decreto N°3-305;Planilla;2025-08-01T17:58:58.014-04:00;2025-08-01T17:58:58.014-04:00
1918;1300634;Rectifica la Modificación Costanera Sur, sector oriente, publicada en el Diario Oficial el 27.11.2007;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2007-12-22;;;;;;;;432509;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/634/4.3-3084b07b.13132.pdf;Publicación D. O.;Publicación D.O.;Planilla;2025-08-01T17:58:58.119-04:00;2025-08-01T17:58:58.119-04:00
1919;1300635;Modif. Línea de edifación de vías troncales;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;VITACURA;13132;Modificación;Vigente;2016-01-21;;;;;;;;11018;;False;2074;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/635/4.3-30b16c.13132.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/635/4.3-30b16m.13132.pdf;Publicación D. O. con Ordenanza | Memoria;Publicación D.O. decreto N°3-3033 | Memoria D.O. decreto N°3-3033;Planilla;2025-08-01T17:58:58.167-04:00;2025-08-01T17:58:58.167-04:00
1379;1203186;Plan Regulador Comunal de Punta Delgada, comuna San Gregorio;Comunal;PRC;12;MAGALLANES;SAN GREGORIO;12104;Instrumento de origen;Vigente;2000-02-01;;;;;;;;31;;False;1379;False;;https://instrumentosdeplanificacion.minvu.cl/files/maps/3186/4.31a99c.12104.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/3186/4.31a99p.12104.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Resolución N° 31 | Plano  - Resolución N° 31;Planilla;2025-08-01T17:58:17.173-04:00;2025-08-01T17:58:17.173-04:00
